Dates,price,P_B,P_S,P_FCF,P_EPS,P_EBITDA,EV_FCFF,EV_B,LTDebt_EV,EV_EBITDA,DPS,DPR
2/10/2017,33.03,5.2447,3.2649,13.3562,15.7274,10.2066,9.8272,4.0383,13.7584,11.8237,0.1425,26.7798
2/13/2017,33.323,5.2911,3.2938,13.4745,15.8666,10.297,9.94,4.0847,13.6023,11.9594,0.1425,26.7798
2/14/2017,33.755,5.3598,3.3365,13.6494,16.0726,10.4306,10.1069,4.1532,13.3777,12.1602,0.1425,26.7798
2/15/2017,33.878,5.3793,3.3487,13.6989,16.1309,10.4685,10.1541,4.1727,13.3155,12.217,0.1425,26.7798
2/16/2017,33.836,5.3727,3.3446,13.6822,16.1113,10.4557,10.1382,4.1661,13.3364,12.1979,0.1425,26.7798
2/17/2017,33.93,5.3876,3.3538,13.7201,16.1559,10.4847,10.1744,4.181,13.289,12.2414,0.1425,26.7798
2/20/2017,33.93,5.3876,3.3538,13.7201,16.1559,10.4847,10.1744,4.181,13.289,12.2414,0.1425,26.7798
2/21/2017,34.175,5.4265,3.3781,13.8192,16.2726,10.5604,10.2689,4.2198,13.1667,12.3551,0.1425,26.7798
2/22/2017,34.278,5.4428,3.3882,13.8607,16.3214,10.5921,10.3084,4.2361,13.1162,12.4027,0.1425,26.7798
2/23/2017,34.133,5.4198,3.3739,13.802,16.2523,10.5473,10.2525,4.2131,13.1877,12.3354,0.1425,26.7798
2/24/2017,34.165,5.4249,3.3771,13.8152,16.2678,10.5573,10.265,4.2182,13.1716,12.3505,0.1425,26.7798
2/27/2017,34.233,5.4356,3.3837,13.8425,16.2999,10.5782,10.2911,4.2289,13.1383,12.3818,0.1425,26.7798
2/28/2017,34.248,5.438,3.3852,13.8485,16.3071,10.5828,10.2969,4.2313,13.1309,12.3888,0.1425,26.7798
3/1/2017,34.948,5.5492,3.4544,14.1316,16.6404,10.7991,10.5669,4.3423,12.7954,12.7136,0.1425,26.7798
3/2/2017,34.74,5.5162,3.4339,14.0477,16.5416,10.735,10.4868,4.3094,12.893,12.6173,0.1425,26.7798
3/3/2017,34.945,5.5488,3.4542,14.1306,16.6392,10.7984,10.5659,4.3419,12.7965,12.7125,0.1425,26.7798
3/6/2017,34.835,5.5313,3.4433,14.0861,16.5868,10.7644,10.5235,4.3244,12.8481,12.6614,0.1425,26.7798
3/7/2017,34.88,5.5385,3.4478,14.1043,16.6082,10.7783,10.5408,4.3316,12.827,12.6823,0.1425,26.7798
3/8/2017,34.75,5.5178,3.4349,14.0517,16.5463,10.7381,10.4907,4.311,12.8883,12.622,0.1425,26.7798
3/9/2017,34.67,5.5051,3.427,14.0194,16.5083,10.7134,10.4598,4.2983,12.9263,12.5849,0.1425,26.7798
3/10/2017,34.785,5.5234,3.4384,14.0659,16.563,10.7489,10.5042,4.3165,12.8717,12.6382,0.1425,26.7798
3/13/2017,34.8,5.5258,3.4398,14.0719,16.5702,10.7535,10.51,4.3189,12.8646,12.6452,0.1425,26.7798
3/14/2017,34.748,5.5174,3.4347,14.0507,16.5452,10.7373,10.4897,4.3106,12.8895,12.6208,0.1425,26.7798
3/15/2017,35.115,5.5758,3.471,14.1993,16.7201,10.8509,10.6315,4.3688,12.7176,12.7914,0.1425,26.7798
3/16/2017,35.173,5.5849,3.4767,14.2226,16.7475,10.8687,10.6537,4.3779,12.6911,12.8181,0.1425,26.7798
3/17/2017,34.998,5.5571,3.4594,14.1518,16.6642,10.8146,10.5862,4.3502,12.772,12.7368,0.1425,26.7798
3/20/2017,35.365,5.6155,3.4957,14.3004,16.8392,10.9281,10.7279,4.4084,12.6033,12.9074,0.1425,26.7798
3/21/2017,34.96,5.5512,3.4557,14.1366,16.6463,10.803,10.5717,4.3442,12.7895,12.7194,0.1425,26.7798
3/22/2017,35.355,5.6139,3.4947,14.2964,16.8344,10.925,10.7241,4.4069,12.6078,12.9028,0.1425,26.7798
3/23/2017,35.23,5.594,3.4823,14.2458,16.7749,10.8864,10.6759,4.387,12.6647,12.8448,0.1425,26.7798
3/24/2017,35.16,5.5829,3.4754,14.2175,16.7416,10.8648,10.6488,4.376,12.6969,12.8123,0.1425,26.7798
3/27/2017,35.22,5.5924,3.4814,14.2418,16.7701,10.8833,10.672,4.3855,12.6693,12.8401,0.1425,26.7798
3/28/2017,35.95,5.7084,3.5535,14.537,17.1177,11.1089,10.9536,4.5012,12.3436,13.1789,0.1425,26.7798
3/29/2017,36.03,5.7211,3.5614,14.5693,17.1558,11.1336,10.9845,4.5139,12.3089,13.2161,0.1425,26.7798
3/30/2017,35.983,5.7135,3.5567,14.5501,17.1332,11.1189,10.9661,4.5063,12.3295,13.194,0.1425,26.7798
3/31/2017,35.915,5.5777,3.4683,14.359,16.7189,10.9641,10.8914,4.4406,14.1974,13.0199,0.1425,26.7798
4/3/2017,35.925,5.5792,3.4693,14.363,16.7235,10.9672,10.8953,4.4421,14.1924,13.0245,0.1425,26.7177
4/4/2017,36.193,5.6208,3.4951,14.4699,16.8481,11.0488,10.998,4.484,14.0599,13.1472,0.1425,26.7177
4/5/2017,36.005,5.5917,3.477,14.3949,16.7608,10.9916,10.926,4.4546,14.1525,13.0612,0.1425,26.7177
4/6/2017,35.915,5.5777,3.4683,14.359,16.7189,10.9641,10.8914,4.4406,14.1974,13.0199,0.1425,26.7177
4/7/2017,35.835,5.5653,3.4606,14.327,16.6816,10.9397,10.8607,4.428,14.2375,12.9832,0.1425,26.7177
4/10/2017,35.793,5.5587,3.4565,14.31,16.6619,10.9267,10.8444,4.4214,14.2589,12.9637,0.1425,26.7177
4/11/2017,35.408,5.4989,3.4193,14.1561,16.4826,10.8092,10.6966,4.3611,14.456,12.787,0.1425,26.7177
4/12/2017,35.45,5.5055,3.4234,14.1731,16.5024,10.8222,10.7129,4.3678,14.4339,12.8065,0.1425,26.7177
4/13/2017,35.263,5.4764,3.4053,14.0981,16.4151,10.7649,10.6409,4.3384,14.5316,12.7204,0.1425,26.7177
4/14/2017,35.263,5.4764,3.4053,14.0981,16.4151,10.7649,10.6409,4.3384,14.5316,12.7204,0.1425,26.7177
4/17/2017,35.458,5.5066,3.4241,14.1761,16.5059,10.8244,10.7158,4.369,14.4301,12.8099,0.1425,26.7177
4/18/2017,35.3,5.4822,3.4089,14.1131,16.4326,10.7764,10.6553,4.3443,14.5119,12.7376,0.1425,26.7177
4/19/2017,35.17,5.462,3.3964,14.0611,16.3721,10.7367,10.6054,4.324,14.5802,12.678,0.1425,26.7177
4/20/2017,35.61,5.5303,3.4388,14.237,16.5769,10.871,10.7743,4.3928,14.3517,12.8799,0.1425,26.7177
4/21/2017,35.568,5.5237,3.4347,14.22,16.5571,10.858,10.758,4.3862,14.3734,12.8604,0.1425,26.7177
4/24/2017,35.91,5.5769,3.4678,14.357,16.7166,10.9626,10.8895,4.4398,14.1999,13.0176,0.1425,26.7177
4/25/2017,36.133,5.6115,3.4893,14.4459,16.8201,11.0305,10.9749,4.4746,14.0894,13.1197,0.1425,26.7177
4/26/2017,35.92,5.5785,3.4688,14.361,16.7212,10.9656,10.8934,4.4413,14.1949,13.0222,0.1425,26.7177
4/27/2017,35.948,5.5827,3.4714,14.372,16.734,10.974,10.9039,4.4456,14.1811,13.0348,0.1425,26.7177
4/28/2017,35.913,5.5773,3.4681,14.358,16.7177,10.9633,10.8905,4.4402,14.1986,13.0187,0.1425,26.7177
5/1/2017,36.645,5.6911,3.5388,14.6508,17.0587,11.187,11.1717,4.5548,13.8412,13.3549,0.1425,26.7177
5/2/2017,36.878,5.7272,3.5612,14.7438,17.1669,11.2579,11.2609,4.5912,13.7315,13.4616,0.1425,26.7177
5/3/2017,36.765,5.7097,3.5504,14.6988,17.1146,11.2236,11.1298,4.5377,13.8933,13.3048,0.1425,26.7177
5/4/2017,36.633,5.6891,3.5376,14.6458,17.0529,11.1831,11.0792,4.5171,13.9567,13.2444,0.1425,26.7177
5/5/2017,37.24,5.7835,3.5963,14.8887,17.3357,11.3686,11.311,4.6116,13.6708,13.5214,0.1425,26.7177
5/8/2017,38.253,5.9407,3.694,15.2935,17.807,11.6777,11.6973,4.7691,13.2193,13.9832,0.1425,26.7177
5/9/2017,38.498,5.9788,3.7177,15.3915,17.9211,11.7525,11.7907,4.8072,13.1145,14.0949,0.1425,26.7177
5/10/2017,38.315,5.9504,3.7001,15.3185,17.8361,11.6968,11.7211,4.7788,13.1924,14.0117,0.1425,26.7177
5/11/2017,38.488,5.9772,3.7167,15.3875,17.9164,11.7494,11.7869,4.8057,13.1188,14.0903,0.1425,26.7177
5/12/2017,39.025,6.0607,3.7686,15.6024,18.1666,11.9135,11.992,4.8893,12.8944,14.3355,0.1425,26.7177
5/15/2017,38.925,6.0451,3.759,15.5624,18.1201,11.883,11.9538,4.8737,12.9356,14.2899,0.1425,26.7177
5/16/2017,38.868,6.0362,3.7534,15.5394,18.0933,11.8654,11.9319,4.8648,12.9594,14.2636,0.1425,26.7177
5/17/2017,37.563,5.8335,3.6274,15.0176,17.4858,11.4671,11.434,4.6618,13.5237,13.6685,0.1425,26.7177
5/18/2017,38.135,5.9225,3.6827,15.2465,17.7523,11.6418,11.6524,4.7508,13.2702,13.9296,0.1425,26.7177
5/19/2017,38.265,5.9426,3.6952,15.2985,17.8128,11.6815,11.702,4.771,13.2139,13.9889,0.1425,26.7177
5/22/2017,38.498,5.9788,3.7177,15.3915,17.9211,11.7525,11.7907,4.8072,13.1145,14.0949,0.1425,26.7177
5/23/2017,38.45,5.9714,3.7131,15.3725,17.899,11.738,11.7726,4.7998,13.1347,14.0732,0.1425,26.7177
5/24/2017,38.335,5.9535,3.702,15.3265,17.8454,11.7029,11.7287,4.7819,13.1838,14.0208,0.1425,26.7177
5/25/2017,38.468,5.9741,3.7148,15.3795,17.9071,11.7433,11.7793,4.8025,13.1273,14.0812,0.1425,26.7177
5/26/2017,38.403,5.964,3.7085,15.3535,17.8768,11.7235,11.7545,4.7924,13.155,14.0516,0.1425,26.7177
5/29/2017,38.403,5.964,3.7085,15.3535,17.8768,11.7235,11.7545,4.7924,13.155,14.0516,0.1425,26.7177
5/30/2017,38.418,5.9663,3.71,15.3595,17.8838,11.7281,11.7602,4.7948,13.1486,14.0584,0.1425,26.7177
5/31/2017,38.19,5.931,3.688,15.2685,17.7779,11.6586,11.6734,4.7594,13.2463,13.9547,0.1425,26.7177
6/1/2017,38.295,5.9473,3.6981,15.3105,17.8268,11.6907,11.7135,4.7757,13.201,14.0026,0.1425,26.7177
6/2/2017,38.863,6.0354,3.7529,15.5374,18.091,11.8639,11.93,4.864,12.9614,14.2614,0.1425,26.7177
6/5/2017,38.483,5.9764,3.7162,15.3855,17.9141,11.7479,11.785,4.8049,13.1209,14.0881,0.1425,26.7177
6/6/2017,38.613,5.9966,3.7288,15.4374,17.9746,11.7876,11.8346,4.8251,13.0659,14.1474,0.1425,26.7177
6/7/2017,38.843,6.0323,3.751,15.5294,18.0817,11.8578,11.9223,4.8609,12.9697,14.2522,0.1425,26.7177
6/8/2017,38.748,6.0176,3.7418,15.4914,18.0374,11.8288,11.8861,4.8461,13.0093,14.2089,0.1425,26.7177
6/9/2017,37.245,5.7842,3.5967,14.8907,17.338,11.3701,11.3129,4.6124,13.6684,13.5237,0.1425,26.7177
6/12/2017,36.355,5.646,3.5108,14.5349,16.9237,11.0984,10.9734,4.474,14.0914,13.1178,0.1425,26.7177
6/13/2017,36.648,5.6914,3.539,14.6518,17.0599,11.1877,11.0849,4.5195,13.9495,13.2512,0.1425,26.7177
6/14/2017,36.29,5.6359,3.5045,14.5089,16.8934,11.0786,10.9486,4.4639,14.1233,13.0882,0.1425,26.7177
6/15/2017,36.073,5.6021,3.4835,14.4219,16.7922,11.0122,10.8656,4.43,14.2311,12.989,0.1425,26.7177
6/16/2017,35.568,5.5237,3.4347,14.22,16.5571,10.858,10.6729,4.3515,14.488,12.7587,0.1425,26.7177
6/19/2017,36.585,5.6817,3.533,14.6268,17.0308,11.1686,11.0611,4.5097,13.9796,13.2227,0.1425,26.7177
6/20/2017,36.253,5.6301,3.5009,14.4939,16.876,11.0671,10.9343,4.458,14.1418,13.0711,0.1425,26.7177
6/21/2017,36.468,5.6635,3.5217,14.5799,16.9761,11.1328,11.0163,4.4915,14.0365,13.1691,0.1425,26.7177
6/22/2017,36.408,5.6542,3.5159,14.5559,16.9481,11.1145,10.9934,4.4821,14.0657,13.1418,0.1425,26.7177
6/23/2017,36.57,5.6794,3.5316,14.6208,17.0238,11.1641,11.0554,4.5074,13.9868,13.2159,0.1425,26.7177
6/26/2017,36.455,5.6615,3.5204,14.5749,16.9703,11.129,11.0115,4.4895,14.0426,13.1634,0.1425,26.7177
6/27/2017,35.933,5.5804,3.47,14.366,16.727,10.9695,10.8122,4.4082,14.3014,12.9251,0.1425,26.7177
6/28/2017,36.458,5.6619,3.5207,14.5759,16.9714,11.1297,11.0125,4.4899,14.0413,13.1646,0.1425,26.7177
6/29/2017,35.92,5.5785,3.4688,14.361,16.7212,10.9656,10.8074,4.4063,14.3078,12.9194,0.1425,26.7177
6/30/2017,36.005,5.6224,3.3983,14.5979,16.3016,10.822,11.1222,4.5137,15.0345,12.8126,0.1425,26.7177
7/3/2017,35.875,5.6021,3.3861,14.5452,16.2427,10.783,11.0717,4.4932,15.103,12.7545,0.1575,26.5244
7/4/2017,35.875,5.6021,3.3861,14.5452,16.2427,10.783,11.0717,4.4932,15.103,12.7545,0.1575,26.5244
7/5/2017,36.023,5.6252,3.4,14.605,16.3095,10.8273,11.129,4.5164,15.0253,12.8204,0.1575,26.5244
7/6/2017,35.683,5.5721,3.3679,14.4671,16.1556,10.7251,10.997,4.4629,15.2056,12.6684,0.1575,26.5244
7/7/2017,36.045,5.6287,3.4021,14.6141,16.3197,10.8341,11.1377,4.52,15.0135,12.8305,0.1575,26.5244
7/10/2017,36.265,5.663,3.4229,14.7033,16.4193,10.9002,11.2231,4.5546,14.8993,12.9288,0.1575,26.5244
7/11/2017,36.383,5.6814,3.434,14.7509,16.4725,10.9355,11.2687,4.5731,14.839,12.9814,0.1575,26.5244
7/12/2017,36.435,5.6896,3.4389,14.7722,16.4963,10.9513,11.2891,4.5814,14.8122,13.0048,0.1575,26.5244
7/13/2017,36.943,5.7688,3.4868,14.978,16.7261,11.1038,11.486,4.6613,14.5582,13.2317,0.1575,26.5244
7/14/2017,37.26,5.8184,3.5168,15.1067,16.8698,11.1993,11.6092,4.7113,14.4037,13.3736,0.1575,26.5244
7/17/2017,37.39,5.8387,3.5291,15.1594,16.9287,11.2383,11.6597,4.7318,14.3414,13.4318,0.1575,26.5244
7/18/2017,37.52,5.859,3.5413,15.2121,16.9875,11.2774,11.7101,4.7522,14.2796,13.4899,0.1575,26.5244
7/19/2017,37.755,5.8957,3.5635,15.3074,17.0939,11.348,11.8013,4.7893,14.1693,13.5949,0.1575,26.5244
7/20/2017,37.585,5.8692,3.5475,15.2385,17.017,11.2969,11.7353,4.7625,14.2489,13.5189,0.1575,26.5244
7/21/2017,37.568,5.8664,3.5458,15.2314,17.009,11.2917,11.7286,4.7597,14.2572,13.5111,0.1575,26.5244
7/24/2017,38.023,5.9375,3.5888,15.4158,17.2151,11.4284,11.9051,4.8314,14.0457,13.7145,0.1575,26.5244
7/25/2017,38.185,5.9629,3.6041,15.4817,17.2886,11.4773,11.9682,4.857,13.9717,13.7872,0.1575,26.5244
7/26/2017,38.365,5.991,3.6211,15.5547,17.3701,11.5314,12.038,4.8853,13.8906,13.8676,0.1575,26.5244
7/27/2017,37.64,5.8778,3.5527,15.2608,17.0419,11.3135,11.7567,4.7711,14.2231,13.5435,0.1575,26.5244
7/28/2017,37.375,5.8364,3.5277,15.1533,16.9219,11.2338,11.6538,4.7294,14.3486,13.4251,0.1575,26.5244
7/31/2017,37.183,5.8063,3.5095,15.0753,16.8347,11.176,11.5791,4.6991,14.4411,13.339,0.1575,26.5244
8/1/2017,37.513,5.8579,3.5406,15.2091,16.9841,11.2751,11.7072,4.7511,14.2832,13.4865,0.1575,26.5244
8/2/2017,39.285,6.1346,3.7079,15.9277,17.7867,11.8079,12.2529,4.9725,13.647,14.1152,0.1575,26.5244
8/3/2017,38.893,6.0733,3.6709,15.7686,17.609,11.6899,12.102,4.9113,13.8172,13.9413,0.1575,26.5244
8/4/2017,39.098,6.1054,3.6902,15.8517,17.7018,11.7516,12.1808,4.9433,13.7278,14.0321,0.1575,26.5244
8/7/2017,39.703,6.1998,3.7473,16.097,17.9757,11.9334,12.4134,5.0377,13.4706,14.3001,0.1575,26.5244
8/8/2017,40.02,6.2494,3.7773,16.2257,18.1194,12.0288,12.5355,5.0872,13.3394,14.4407,0.1575,26.5244
8/9/2017,40.265,6.2877,3.8004,16.325,18.2304,12.1025,12.6297,5.1254,13.2399,14.5492,0.1575,26.5244
8/10/2017,38.83,6.0636,3.665,15.7432,17.5807,11.6712,12.078,4.9015,13.8447,13.9137,0.1575,26.5244
8/11/2017,39.37,6.1479,3.716,15.9622,17.8251,11.8335,12.2856,4.9858,13.6107,14.1528,0.1575,26.5244
8/14/2017,39.963,6.2404,3.7719,16.2024,18.0934,12.0115,12.5134,5.0782,13.363,14.4152,0.1575,26.5244
8/15/2017,40.4,6.3088,3.8132,16.3798,18.2915,12.143,12.6816,5.1465,13.1857,14.609,0.1575,26.5244
8/16/2017,40.238,6.2834,3.7978,16.3139,18.2179,12.0942,12.6191,5.1211,13.251,14.537,0.1575,26.5244
8/17/2017,39.465,6.1627,3.7249,16.0007,17.8682,11.862,12.3221,5.0006,13.5704,14.1949,0.1575,26.5244
8/18/2017,39.375,6.1487,3.7164,15.9642,17.8274,11.835,12.2875,4.9866,13.6086,14.155,0.1575,26.5244
8/21/2017,39.303,6.1374,3.7096,15.9348,17.7946,11.8132,12.2596,4.9753,13.6396,14.1229,0.1575,26.5244
8/22/2017,39.945,6.2377,3.7702,16.1953,18.0855,12.0063,12.5067,5.0755,13.3702,14.4075,0.1575,26.5244
8/23/2017,39.995,6.2455,3.7749,16.2156,18.1081,12.0213,12.5259,5.0833,13.3497,14.4296,0.1575,26.5244
8/24/2017,39.818,6.2178,3.7582,16.1436,18.0278,11.968,12.4576,5.0556,13.4228,14.351,0.1575,26.5244
8/25/2017,39.965,6.2408,3.7721,16.2034,18.0945,12.0123,12.5143,5.0786,13.362,14.4163,0.1575,26.5244
8/28/2017,40.368,6.3037,3.8101,16.3666,18.2768,12.1333,12.6691,5.1414,13.1987,14.5946,0.1575,26.5244
8/29/2017,40.728,6.3599,3.8441,16.5126,18.4398,12.2415,12.8075,5.1976,13.0561,14.754,0.1575,26.5244
8/30/2017,40.838,6.3771,3.8545,16.5572,18.4896,12.2745,12.8498,5.2147,13.0132,14.8027,0.1575,26.5244
8/31/2017,41,6.4024,3.8698,16.623,18.5631,12.3234,12.9123,5.2401,12.9502,14.8747,0.1575,26.5244
9/1/2017,41.013,6.4044,3.871,16.6281,18.5688,12.3271,12.9171,5.2421,12.9454,14.8803,0.1575,26.5244
9/4/2017,41.013,6.4044,3.871,16.6281,18.5688,12.3271,12.9171,5.2421,12.9454,14.8803,0.1575,26.5244
9/5/2017,40.52,6.3275,3.8245,16.4284,18.3458,12.1791,12.7277,5.1652,13.138,14.6621,0.1575,26.5244
9/6/2017,40.478,6.3209,3.8205,16.4112,18.3266,12.1663,12.7114,5.1586,13.1548,14.6433,0.1575,26.5244
9/7/2017,40.315,6.2955,3.8052,16.3453,18.253,12.1175,12.6489,5.1332,13.2198,14.5713,0.1575,26.5244
9/8/2017,39.658,6.1928,3.7431,16.0787,17.9553,11.9199,12.3961,5.0306,13.4894,14.2801,0.1575,26.5244
9/11/2017,40.375,6.3049,3.8108,16.3696,18.2802,12.1355,12.672,5.1426,13.1957,14.5979,0.1575,26.5244
9/12/2017,40.215,6.2799,3.7957,16.3048,18.2077,12.0874,12.6105,5.1176,13.2601,14.5271,0.1575,26.5244
9/13/2017,39.913,6.2326,3.7672,16.1821,18.0708,11.9965,12.4942,5.0704,13.3835,14.3931,0.1575,26.5244
9/14/2017,39.57,6.1791,3.7348,16.0433,17.9157,11.8936,12.3625,5.017,13.5261,14.2414,0.1575,26.5244
9/15/2017,39.97,6.2416,3.7726,16.2054,18.0968,12.0138,12.5163,5.0794,13.3599,14.4185,0.1575,26.5244
9/18/2017,39.668,6.1944,3.744,16.0828,17.9598,11.9229,12.4,5.0322,13.4852,14.2846,0.1575,26.5244
9/19/2017,39.683,6.1967,3.7455,16.0889,17.9666,11.9274,12.4057,5.0345,13.4789,14.2912,0.1575,26.5244
9/20/2017,39.018,6.0929,3.6827,15.8193,17.6655,11.7275,12.1501,4.9308,13.7626,13.9967,0.1575,26.5244
9/21/2017,38.348,5.9882,3.6194,15.5476,17.3622,11.5261,11.8925,4.8263,14.0606,13.7,0.1575,26.5244
9/22/2017,37.973,5.9297,3.5841,15.3956,17.1924,11.4134,11.7483,4.7678,14.2332,13.5339,0.1575,26.5244
9/25/2017,37.638,5.8774,3.5524,15.2598,17.0407,11.3127,11.6195,4.7155,14.3909,13.3855,0.1575,26.5244
9/26/2017,38.285,5.9785,3.6135,15.5223,17.3339,11.5073,11.8685,4.8165,14.0891,13.6723,0.1575,26.5244
9/27/2017,38.558,6.021,3.6393,15.6328,17.4573,11.5892,11.9732,4.859,13.9658,13.793,0.1575,26.5244
9/28/2017,38.32,5.9839,3.6169,15.5365,17.3497,11.5179,11.8819,4.822,14.0732,13.6878,0.1575,26.5244
9/29/2017,38.53,5.8938,3.5139,15.552,16.8396,11.2726,11.9817,4.7957,15.1213,13.2955,0.1575,26.5244
10/2/2017,38.453,5.882,3.5068,15.5207,16.8057,11.2499,11.9519,4.7838,15.159,13.2624,0.1575,25.9662
10/3/2017,38.62,5.9076,3.5221,15.5883,16.8789,11.2989,12.0164,4.8096,15.0776,13.3339,0.1575,25.9662
10/4/2017,38.37,5.8694,3.4993,15.4874,16.7696,11.2258,11.9201,4.771,15.1994,13.2271,0.1575,25.9662
10/5/2017,38.848,5.9424,3.5428,15.6802,16.9783,11.3655,12.104,4.8446,14.9685,13.4312,0.1575,25.9662
10/6/2017,38.825,5.939,3.5408,15.6711,16.9685,11.3589,12.0953,4.8412,14.9792,13.4215,0.1575,25.9662
10/9/2017,38.96,5.9596,3.5531,15.7256,17.0275,11.3984,12.1473,4.862,14.9151,13.4792,0.1575,25.9662
10/10/2017,38.975,5.9619,3.5545,15.7316,17.0341,11.4028,12.1531,4.8643,14.908,13.4856,0.1575,25.9662
10/11/2017,39.138,5.9868,3.5693,15.7972,17.1051,11.4503,12.2157,4.8893,14.8317,13.5551,0.1575,25.9662
10/12/2017,39,5.9657,3.5568,15.7417,17.045,11.4101,12.1627,4.8681,14.8962,13.4963,0.1575,25.9662
10/13/2017,39.248,6.0036,3.5793,15.8416,17.1531,11.4825,12.258,4.9063,14.7804,13.6021,0.1575,25.9662
10/16/2017,39.97,6.1141,3.6452,16.1333,17.4689,11.6939,12.5362,5.0177,14.4524,13.9108,0.1575,25.9662
10/17/2017,40.118,6.1367,3.6587,16.1928,17.5334,11.737,12.593,5.0404,14.3872,13.9738,0.1575,25.9662
10/18/2017,39.94,6.1095,3.6425,16.1211,17.4558,11.6851,12.5247,5.013,14.4657,13.898,0.1575,25.9662
10/19/2017,38.995,5.965,3.5563,15.7397,17.0428,11.4086,12.1608,4.8674,14.8986,13.4942,0.1575,25.9662
10/20/2017,39.063,5.9753,3.5625,15.767,17.0723,11.4284,12.1868,4.8778,14.8668,13.523,0.1575,25.9662
10/23/2017,39.043,5.9722,3.5606,15.7589,17.0636,11.4225,12.1791,4.8747,14.8762,13.5145,0.1575,25.9662
10/24/2017,39.275,6.0078,3.5818,15.8527,17.1652,11.4905,12.2686,4.9105,14.7677,13.6138,0.1575,25.9662
10/25/2017,39.103,5.9814,3.5661,15.7831,17.0898,11.4401,12.2022,4.8839,14.8481,13.5401,0.1575,25.9662
10/26/2017,39.353,6.0196,3.5889,15.884,17.199,11.5132,12.2985,4.9225,14.7318,13.6469,0.1575,25.9662
10/27/2017,40.763,6.2353,3.7175,16.4531,17.8153,11.9257,12.8414,5.1398,14.1089,14.2495,0.1575,25.9662
10/30/2017,41.68,6.3757,3.8012,16.8235,18.2163,12.1942,13.1947,5.2812,13.7311,14.6415,0.1575,25.9662
10/31/2017,42.26,6.4644,3.8541,17.0576,18.4698,12.3638,13.4181,5.3706,13.5026,14.8894,0.1575,25.9662
11/1/2017,41.723,6.3822,3.805,16.8406,18.2349,12.2066,13.2111,5.2878,13.7141,14.6597,0.1575,25.9662
11/2/2017,42.028,6.4288,3.8329,16.9637,18.3682,12.2958,13.3286,5.3348,13.5933,14.79,0.1575,25.9662
11/3/2017,43.125,6.5967,3.9329,17.4067,18.8478,12.6169,13.6518,5.4642,13.2714,15.1487,0.1575,25.9662
11/6/2017,43.563,6.6636,3.9728,17.5833,19.039,12.7449,13.8193,5.5312,13.1106,15.3345,0.1575,25.9662
11/7/2017,43.703,6.6851,3.9856,17.6398,19.1002,12.7859,13.8729,5.5526,13.0599,15.394,0.1575,25.9662
11/8/2017,44.06,6.7397,4.0182,17.7841,19.2565,12.8905,14.0097,5.6074,12.9324,15.5458,0.1575,25.9662
11/9/2017,43.97,6.726,4.01,17.7478,19.2171,12.8641,13.9752,5.5936,12.9643,15.5076,0.1575,25.9662
11/10/2017,43.668,6.6797,3.9824,17.6257,19.0849,12.7756,13.8595,5.5473,13.0726,15.3791,0.1575,25.9662
11/13/2017,43.493,6.6529,3.9665,17.5551,19.0084,12.7244,13.7925,5.5205,13.1361,15.3048,0.1575,25.9662
11/14/2017,42.835,6.5524,3.9065,17.2897,18.7211,12.5321,13.5408,5.4197,13.3802,15.0255,0.1575,25.9662
11/15/2017,42.27,6.4659,3.855,17.0616,18.4741,12.3668,13.3245,5.3332,13.5974,14.7855,0.1575,25.9662
11/16/2017,42.775,6.5432,3.901,17.2654,18.6948,12.5145,13.5178,5.4105,13.4029,15,0.1575,25.9662
11/17/2017,42.538,6.5068,3.8794,17.1696,18.591,12.445,13.4269,5.3741,13.4937,14.8991,0.1575,25.9662
11/20/2017,42.495,6.5003,3.8755,17.1524,18.5725,12.4326,13.4106,5.3676,13.5101,14.8811,0.1575,25.9662
11/21/2017,43.285,6.6212,3.9475,17.4713,18.9177,12.6637,13.713,5.4887,13.2121,15.2166,0.1575,25.9662
11/22/2017,43.74,6.6908,3.989,17.655,19.1166,12.7968,13.8872,5.5584,13.0464,15.4099,0.1575,25.9662
11/23/2017,43.74,6.6908,3.989,17.655,19.1166,12.7968,13.8872,5.5584,13.0464,15.4099,0.1575,25.9662
11/24/2017,43.743,6.6912,3.9893,17.656,19.1177,12.7976,13.8882,5.5588,13.0455,15.411,0.1575,25.9662
11/27/2017,43.523,6.6575,3.9692,17.5672,19.0215,12.7332,13.804,5.5251,13.1251,15.3175,0.1575,25.9662
11/28/2017,43.268,6.6185,3.9459,17.4642,18.9101,12.6586,13.7063,5.486,13.2186,15.2092,0.1575,25.9662
11/29/2017,42.37,6.4812,3.8641,17.102,18.5178,12.396,13.3628,5.3485,13.5584,14.828,0.1575,25.9662
11/30/2017,42.963,6.5719,3.9181,17.3411,18.7768,12.5694,13.5896,5.4393,13.3322,15.0797,0.1575,25.9662
12/1/2017,42.763,6.5413,3.8999,17.2604,18.6894,12.5109,13.513,5.4086,13.4077,14.9947,0.1575,25.9662
12/4/2017,42.45,6.4935,3.8714,17.1343,18.5528,12.4194,13.3934,5.3607,13.5274,14.862,0.1575,25.9662
12/5/2017,42.41,6.4873,3.8677,17.1181,18.5353,12.4077,13.3781,5.3546,13.5429,14.845,0.1575,25.9662
12/6/2017,42.253,6.4632,3.8534,17.0545,18.4665,12.3617,13.3178,5.3305,13.6042,14.7781,0.1575,25.9662
